product_code,product_name,category,unit_price,is_active
P001009,Maroon Numquam,Fashion,12513.72,True
P001245,Transition Front-End Partnerships,Electronics,17855.24,True
P000178,IndianRed Libero,Beauty,7506.76,True
P005863,Wheat Maxime,Home,10560.43,True
P010716,Benchmark Collaborative Systems,,4230.46,True
P012037,Architect Wireless Supply-Chains,Grocery,-294.83506862396814,True
P003437,LightGreen At,Electronics,10259.01,True
P013504,,Electronics,15990.88,True
P005288,PeachPuff Hic,Home,21394.03,True
P007356,LavenderBlush Eaque,Home,11375.04,True
P006062,DarkKhaki Pariatur,Electronics,17039.98,True
P010603,Cyan Aliquam,Beauty,21371.57,True
P014489,,Sports,15611.63,True
P003370,DeepSkyBlue Necessitatibus,Home,24767.39,True
P008263,MidnightBlue Numquam,Toys,24680.14,True
P011495,Beige Sed,Fashion,1910.14,True
P000583,LightGoldenRodYellow Veniam,Fashion,21666.68,True
P003782,YellowGreen Quo,Sports,10784.92,True
P005874,HotPink Officiis,Beauty,3254.98,True
P008725,DarkOrange Accusantium,Electronics,15654.72,True
P000085,LightSalmon Eveniet,Home,12268.65,True
P000792,DeepPink Perspiciatis,Electronics,9209.32,True
P003106,DarkSalmon Doloremque,Sports,6008.18,True
P007091,SeaShell Error,Fashion,4488.39,True
P004883,RosyBrown Corporis,Toys,17133.56,True
P005402,PaleGreen Ex,Toys,367.0,True
P013141,Envisioneer Next-Generation Content,Home,-2.300642617761346,True
P009443,NavajoWhite Qui,Sports,12059.83,True
P002464,Indigo Libero,Grocery,792.42,True
P004690,LightGreen Eius,Books,1482.72,True
P014910,Generate Compelling Networks,Electronics,FREE,True
P003021,Engage Customized Relationships,Fashion,7821.05,True
P011950,Violet Debitis,Fashion,10334.23,True
P014286,Embrace Back-End Partnerships,Toys,-976.4365584651479,True
P003982,PaleVioletRed Quaerat,Sports,11972.99,True
P014709,Utilize Bleeding-Edge Web-Readiness,,FREE,True
P006147,GhostWhite Fugiat,Toys,4848.38,True
P001884,White Distinctio,Toys,19538.26,True
P013315,Orchestrate Vertical Technologies,Fashion,FREE,True
P008359,HotPink Atque,Beauty,24086.04,True
P002348,LightSalmon Quod,Beauty,11192.58,True
P006920,DeepSkyBlue Fugit,Grocery,14012.1,True
P007563,Wheat Sequi,Home,23254.17,True
P001854,Black Reiciendis,Home,12794.67,True
P000900,DarkOliveGreen Similique,Beauty,2315.19,True
P009923,OrangeRed Cumque,Electronics,21068.02,True
P012278,Deploy Integrated Experiences,Books,-982.7628263580274,True
P010405,MediumSpringGreen In,Beauty,17194.04,True
P004644,Beige Soluta,Beauty,7234.87,True
P007472,Black Veritatis,Electronics,10130.16,True
P009682,Chocolate Voluptatem,Electronics,4438.23,True
P013004,Engage Granular Methodologies,Electronics,FREE,True
P009656,DodgerBlue Est,Books,1681.73,True
P007068,GoldenRod Doloremque,Electronics,9122.16,True
P006136,HotPink Nemo,Books,6804.01,True
P007641,LightSkyBlue Dolor,Electronics,12803.45,True
P009455,BurlyWood Voluptatibus,Electronics,15458.98,True
P004679,HotPink Minima,Sports,10931.32,True
P011919,DarkSalmon Voluptatum,Fashion,9358.4,True
P010694,Beige Facere,Toys,11612.43,True
P002925,Integrate 24/365 E-Services,,14145.33,True
P010558,MediumPurple Voluptatibus,Toys,10436.11,True
P000177,LightSlateGray Facere,Home,7731.11,True
P013037,Empower Bricks-And-Clicks Web Services,Home,FREE,True
P002467,MediumSeaGreen Numquam,Books,15923.74,True
P004758,Maroon Excepturi,Home,6293.73,True
P009581,Silver Illo,Beauty,14801.97,True
P014069,Innovate Extensible Communities,Toys,FREE,True
P004319,Green Iste,Electronics,6404.64,True
P005883,DimGray Doloremque,Beauty,4601.71,True
P009025,Wheat Dolorem,Beauty,11626.81,True
P000267,PapayaWhip Ducimus,Fashion,12192.34,True
P003980,Yellow Nam,Home,359.41,True
P004119,PaleGreen Impedit,Fashion,20736.98,True
P004728,Aquamarine Unde,Fashion,19839.99,True
P009102,Aqua Hic,Toys,2575.93,True
P014332,Empower Mission-Critical Roi,Books,FREE,True
P013456,Deliver Seamless E-Tailers,Fashion,-108.55094247971888,True
P006664,MediumBlue Atque,Grocery,5151.64,True
P000690,LightCoral Occaecati,Beauty,6771.13,True
P009417,BlanchedAlmond Repudiandae,Toys,2126.29,True
P006290,MistyRose Sit,Fashion,24255.21,True
P009839,MediumSpringGreen Repudiandae,Electronics,14162.29,True
P000136,BlanchedAlmond Magnam,Home,14221.18,True
P008323,DodgerBlue Ducimus,Sports,7754.42,True
P010388,SlateGray Maxime,Home,10985.69,True
P003175,DarkGray Minus,Electronics,923.44,True
P002031,Olive Sequi,Electronics,7898.87,True
P007152,Linen Assumenda,Beauty,13130.47,True
P009717,DarkOrchid At,Books,19905.55,True
P005468,BurlyWood Repellat,Electronics,19907.48,True
P005254,DarkGreen Iure,Beauty,8272.38,True
P014429,Embrace Synergistic Paradigms,,FREE,True
P014754,Iterate Cross-Media E-Business,Fashion,FREE,True
P005878,ForestGreen Delectus,Books,9810.81,True
P009456,Moccasin Quis,Fashion,20629.91,True
P003687,Blue Harum,Books,10377.28,True
P004656,DimGray Modi,Grocery,4341.01,True
P003331,Thistle Quasi,Sports,14302.61,True
P001151,Azure Minima,Grocery,3398.33,True
P000952,BlueViolet Accusamus,Sports,8567.34,True
P009205,Blue Recusandae,Grocery,23696.44,True
P013674,Incubate Viral Convergence,Fashion,FREE,True
P009688,Cornsilk Laboriosam,Books,3551.07,True
P013014,Whiteboard End-To-End Networks,,FREE,True
P000285,DimGray Impedit,Grocery,12142.69,True
P006672,Snow Recusandae,Fashion,16227.33,True
P007093,LightGray Quis,Fashion,2605.92,True
P003260,Ivory Quam,Sports,6512.85,True
P001621,Tan Vitae,Home,17083.29,True
P008647,SteelBlue Minima,Sports,24122.89,True
P014608,Facilitate Visionary Content,Sports,-896.6300723632531,True
P008273,Gray Debitis,Home,21979.75,True
P002398,GreenYellow Sed,Books,7097.16,True
P002194,DarkViolet Libero,Sports,2704.4,True
P001746,HoneyDew Aperiam,Electronics,1620.28,True
P004429,Chartreuse Quisquam,Home,16164.37,True
P001036,Aqua Totam,Electronics,10738.61,True
P002447,Incubate Efficient Solutions,Sports,15037.08,True
P007799,MistyRose Molestiae,Grocery,16012.32,True
P013243,Repurpose Visionary Convergence,Books,-946.2882789520244,True
P007386,Gray Natus,Fashion,20168.18,True
P007067,CornflowerBlue Similique,Books,8874.88,True
P006677,Thistle Quas,Books,23932.02,True
P000535,MediumOrchid Repellendus,Grocery,18276.0,True
P012237,Iterate Revolutionary E-Markets,Toys,-246.5029923519247,True
P000859,YellowGreen Accusantium,Electronics,4296.68,True
P011463,DarkViolet Ratione,Sports,10053.23,True
P006415,CornflowerBlue Porro,Electronics,9380.12,True
P006571,DodgerBlue Doloremque,Home,303.68,True
P001773,PeachPuff Eligendi,Electronics,23559.44,True
P004768,LightSalmon Assumenda,Grocery,9997.81,True
P005164,ForestGreen Id,Fashion,3997.32,True
P014081,,Fashion,21910.49,True
P002529,GhostWhite Animi,Home,2894.41,True
P010274,WhiteSmoke Nihil,Sports,21650.01,True
P003716,MistyRose Sapiente,Electronics,4620.06,True
P007647,Ivory Itaque,Fashion,16240.34,True
P007213,DarkBlue Quasi,Home,14489.82,True
P007149,LightSalmon Ipsam,Home,16891.35,True
P007462,Khaki Optio,Electronics,849.74,True
P007835,Blue Inventore,Sports,4113.89,True
P011020,Coral Necessitatibus,Sports,6947.7,True
P008433,LawnGreen Totam,Books,633.27,True
P014614,,Fashion,8404.57,True
P010264,DarkCyan Ipsam,Home,929.35,True
P003991,LightSteelBlue Incidunt,Toys,4291.32,True
P002653,PaleGreen Consectetur,Grocery,10967.95,True
P002476,GreenYellow Accusantium,Toys,22651.4,True
P002992,FloralWhite Reprehenderit,Grocery,24081.91,True
P008115,Maroon Repellat,Fashion,6165.41,True
P007030,Violet Maiores,Beauty,2824.25,True
P005158,Harness 24/365 Partnerships,Beauty,10130.48,True
P004224,MediumTurquoise Quibusdam,Electronics,5134.28,True
P003210,Orchestrate 24/365 Schemas,Books,122.69,True
P011192,Pink Iste,Home,1094.62,True
P005391,Extend Real-Time Experiences,Books,6890.72,True
P002381,Cultivate Holistic Initiatives,Toys,14049.84,True
P001288,LightGoldenRodYellow Voluptatum,Books,21208.87,True
P005248,Ivory Quia,Books,13914.19,True
P011505,GhostWhite Occaecati,Beauty,12852.07,True
P008616,YellowGreen Necessitatibus,Beauty,22931.73,True
P005739,RosyBrown Minus,Books,13037.63,True
P008576,FloralWhite Facilis,Books,20466.07,True
P000144,Coral Temporibus,Beauty,10747.64,True
P012415,Envisioneer Extensible Interfaces,,-847.7997618592467,True
P004929,DarkSeaGreen Porro,Grocery,9980.21,True
P007462,Monetize Back-End E-Tailers,Toys,8678.55,True
P010244,Salmon Iusto,Electronics,14313.8,True
P010257,SlateGray Eius,Electronics,7164.66,True
P008888,MediumSlateBlue Doloribus,Grocery,808.75,True
P007902,Matrix Turn-Key Markets,Fashion,18851.21,True
P014962,,Electronics,23108.92,True
P007784,LavenderBlush Odio,Grocery,18541.52,True
P006643,ForestGreen Voluptas,Beauty,17358.24,True
P007405,DarkTurquoise Fugiat,Home,1309.32,True
P004110,ForestGreen At,Books,16748.31,True
P009790,Pink Sapiente,Sports,17193.32,True
P014461,Re-Intermediate Interactive E-Markets,Home,-706.1139341575175,True
P012572,Productize Cross-Platform Models,Grocery,-448.9405525791068,True
P010516,PeachPuff Saepe,Books,12255.2,True
P012455,Unleash Killer E-Tailers,Sports,-564.7759251571251,True
P006695,AliceBlue Modi,Books,13309.56,True
P000095,Khaki Ad,Beauty,9463.19,True
P002560,Gold Sed,Grocery,17602.56,True
P000029,IndianRed Necessitatibus,Grocery,22120.68,True
P005260,Lavender Necessitatibus,Beauty,18302.07,True
P003838,Incubate 24/365 Info-Mediaries,Home,18790.13,True
P012788,,,11884.55,True
P011958,DarkTurquoise Odio,Grocery,17932.69,True
P010434,Beige Tenetur,Grocery,4114.01,True
P009435,Cyan Exercitationem,Sports,8886.72,True
P011565,White Eius,Fashion,1047.99,True
P011028,Synergize Cross-Platform Portals,Fashion,24308.73,True
P009039,MediumAquaMarine Impedit,Sports,23090.54,True
P008758,BurlyWood Sit,Toys,2051.1,True
P012158,,Fashion,10054.52,True
P001847,OldLace Repudiandae,Home,12882.1,True
P009561,MediumPurple Doloribus,Beauty,13859.89,True
P011470,Fuchsia Unde,Grocery,3354.21,True
P010415,PapayaWhip Voluptates,Grocery,22979.68,True
P007730,Fuchsia Cupiditate,Home,23039.63,True
P014844,Revolutionize Rich Networks,,-237.0476404886711,True
P008041,Gainsboro Nulla,Books,17754.42,True
P009018,Aquamarine Tempore,Grocery,19491.47,True
P011637,Snow Nostrum,Home,1169.63,True
P008955,LightGreen Eligendi,Beauty,6482.85,True
P010422,Sienna Labore,Grocery,9529.02,True
P011432,OldLace At,Fashion,19326.39,True
P006887,DarkSlateBlue Debitis,Electronics,9841.33,True
P004580,LightGreen Facere,Beauty,9793.46,True
P010907,Fuchsia Temporibus,Fashion,958.16,True
P010823,LightGray Laudantium,Books,11938.06,True
P014894,Visualize Robust Content,Books,FREE,True
P013883,Implement Mission-Critical Markets,Electronics,FREE,True
P001761,Brand Turn-Key Portals,Fashion,19075.54,True
P010259,PapayaWhip Dolore,Home,6870.32,True
P008164,PaleTurquoise Officiis,Electronics,20415.0,True
P010464,SeaShell Sunt,Home,4423.0,True
P006196,LightSkyBlue Voluptatem,Toys,10031.02,True
P009406,CadetBlue Libero,Electronics,9256.91,True
P000960,Harness Vertical Roi,,24536.66,True
P010823,Deploy Holistic Vortals,Toys,8970.36,True
P000895,WhiteSmoke In,Home,14042.87,True
P009827,MintCream Explicabo,Electronics,5390.3,True
P002404,DarkKhaki Accusamus,Grocery,16995.52,True
P008314,MediumAquaMarine Consectetur,Toys,14256.55,True
P005919,SlateBlue Doloribus,Beauty,20013.99,True
P004507,DarkKhaki Vero,Beauty,3611.88,True
P003758,DarkSalmon Quis,Grocery,8252.17,True
P004200,LightGray Eligendi,Fashion,21975.25,True
P008842,Crimson Est,Electronics,4540.91,True
P000686,Ivory Perspiciatis,Sports,15362.22,True
P005129,Orange Nesciunt,Books,23695.31,True
P005372,Integrate E-Business Portals,Sports,19893.55,True
P001733,LightSeaGreen Rem,Toys,12600.18,True
P010883,DarkTurquoise Ad,Sports,19440.43,True
P000248,DarkBlue Velit,Home,14181.17,True
P008179,CornflowerBlue Vel,Sports,23922.28,True
P009384,LightSlateGray Eius,Books,9027.72,True
P012623,Deliver Synergistic Initiatives,Fashion,-284.7465517588455,True
P011469,Evolve B2C Relationships,Grocery,18203.48,True
P000998,Chartreuse Itaque,Electronics,4527.91,True
P005836,Fuchsia Qui,Fashion,6417.24,True
P011045,Extend One-To-One Applications,Fashion,11634.22,True
P004693,LightSteelBlue At,Sports,6476.47,True
P011231,DarkOliveGreen Odit,Sports,6169.69,True
P005853,Peru Temporibus,Electronics,3412.8,True
P007101,DarkOrchid Corporis,Books,11889.28,True
P003255,Gray Beatae,Grocery,7465.6,True
P003855,AliceBlue Amet,Grocery,12768.89,True
P008558,Integrate Cross-Media E-Business,,10413.6,True
P006225,PeachPuff Expedita,Beauty,12428.18,True
P002252,Moccasin Dignissimos,Electronics,13886.96,True
P000424,SeaShell Beatae,Sports,12080.44,True
P010481,LightYellow Pariatur,Fashion,12225.45,True
P006422,Purple Unde,Grocery,5184.96,True
P009528,DarkGoldenRod Facere,Home,19443.76,True
P001979,Khaki Ratione,Grocery,15576.47,True
P010975,Violet Reprehenderit,Fashion,11256.73,True
P009946,PaleVioletRed Est,Grocery,23569.49,True
P000687,Silver Commodi,Electronics,24961.98,True
P007468,LightSeaGreen Iure,Home,15009.1,True
P000970,DarkMagenta A,Fashion,12708.19,True
P014021,Revolutionize Web-Enabled Schemas,Books,FREE,True
P000540,MediumSlateBlue Doloribus,Home,13690.71,True
P005410,Brown Rerum,Fashion,14564.29,True
P003775,DarkGoldenRod Odit,Home,18237.95,True
P007471,DimGray Blanditiis,Home,14791.65,True
P014644,Engineer Frictionless Methodologies,Sports,FREE,True
P007156,MediumSlateBlue Alias,Fashion,3311.1,True
P001961,GreenYellow Explicabo,Electronics,3382.07,True
P010635,Maroon Explicabo,Beauty,1498.51,True
P011305,Orchid Accusamus,Books,21297.31,True
P012300,Harness Granular Content,Beauty,-431.6235714464108,True
P004571,LightGreen Repudiandae,Grocery,11736.17,True
P009571,RosyBrown Reiciendis,Fashion,4164.86,True
P004450,Silver Expedita,Beauty,19958.2,True
P009116,MistyRose Officia,Fashion,24222.89,True
P005706,Wheat Excepturi,Home,15120.32,True
P008339,GreenYellow A,Fashion,16429.51,True
P006085,LavenderBlush Sunt,Beauty,529.82,True
P006370,AntiqueWhite Asperiores,Grocery,15795.0,True
P008622,Purple Itaque,Electronics,14477.44,True
P011580,Snow Voluptatem,Fashion,2761.57,True
P000617,DimGray Alias,Beauty,5073.25,True
P008729,DarkSlateGray Dignissimos,Books,19730.45,True
P005861,Gainsboro Commodi,Electronics,8032.79,True
P008225,Lime Earum,Home,9106.37,True
P010408,Wheat Ea,Home,7548.33,True
P005784,LemonChiffon Error,Toys,18047.56,True
P007199,DarkGoldenRod Pariatur,Grocery,555.73,True
P003005,MediumAquaMarine Laboriosam,Sports,11526.95,True
P003706,Green Explicabo,Beauty,22889.69,True
P003136,SpringGreen Iste,Sports,15752.47,True
P000976,BlueViolet Ipsum,Toys,21164.17,True
P005318,Maroon Dolorum,Fashion,11839.72,True
P005882,Maroon Distinctio,Toys,5314.06,True
P007115,OldLace Doloremque,Sports,4679.23,True
P008762,Yellow Quasi,Books,14158.84,True
P004411,Chocolate Ipsum,Electronics,17902.51,True
P008017,Moccasin Eos,Sports,15920.09,True
P009461,Deploy Bleeding-Edge Content,Books,8687.9,True
P007114,LightSeaGreen Perspiciatis,Grocery,16801.04,True
P006472,CadetBlue Voluptate,Home,7916.07,True
P013867,,Sports,3818.37,True
P006807,Snow Iste,Fashion,15362.77,True
P001143,FireBrick Tempora,Electronics,17922.22,True
P001757,Silver Delectus,Electronics,11138.39,True
P012011,Incubate Scalable Info-Mediaries,Books,FREE,True
P011876,Incubate Ubiquitous E-Markets,,11657.85,True
P000515,MediumSpringGreen Dolorum,Electronics,14874.9,True
P003229,LightGray Enim,Sports,3958.79,True
P001891,DodgerBlue Nihil,Beauty,6442.76,True
P010006,Red Saepe,Home,21337.6,True
P008358,LemonChiffon Eveniet,Books,10588.22,True
P005078,Purple Sit,Books,15414.91,True
P006562,LightPink Nam,Electronics,8090.23,True
P004925,Deliver Distributed Content,,22886.77,True
P009669,Orange Reprehenderit,Home,13074.82,True
P011811,DarkGreen Aliquam,Toys,15726.02,True
P005484,Cyan Iusto,Home,6488.85,True
P009933,Crimson Unde,Toys,13078.9,True
P008158,Bisque Facere,Books,6623.67,True
P002669,MediumBlue Corrupti,Sports,17238.28,True
P013146,Mesh Proactive Technologies,Home,-714.6265813116712,True
P003042,LightCoral Soluta,Beauty,22981.51,True
P005196,Purple Doloribus,Electronics,3296.88,True
P000757,PowderBlue Corporis,Grocery,23103.68,True
P004986,RoyalBlue Beatae,Beauty,6578.88,True
P009757,Khaki Ipsam,Electronics,19334.5,True
P010195,RosyBrown Culpa,Toys,16309.45,True
P000722,Snow Veritatis,Home,23003.28,True
P007920,Red Sit,Books,24056.15,True
P002913,Navy Ipsum,Electronics,18653.22,True
P007522,GhostWhite In,Fashion,20199.24,True
P010401,LightSeaGreen Modi,Toys,21411.84,True
P006450,Facilitate Integrated Supply-Chains,Electronics,16579.24,True
P008916,Indigo Necessitatibus,Sports,19023.87,True
P013439,Synergize World-Class Action-Items,Home,FREE,True
P011172,DarkGray Eligendi,Electronics,13583.04,True
P013532,,,4596.13,True
P012545,Seize Integrated Eyeballs,,-261.85772107084733,True
P004365,Gold Corporis,Electronics,1264.27,True
P000220,GhostWhite Officia,Home,17134.12,True
P012230,Empower Proactive Supply-Chains,Toys,-481.0671357147329,True
P003679,OrangeRed Dignissimos,Electronics,6897.1,True
P010247,LawnGreen Cupiditate,Sports,1551.86,True
P000804,Chartreuse Enim,Fashion,23448.89,True
P002900,Cyan Labore,Home,22937.92,True
P009832,Teal Laborum,Fashion,6715.91,True
P003563,AliceBlue Molestiae,Sports,13628.79,True
P006112,LawnGreen Culpa,Home,21066.61,True
P003754,OrangeRed Nobis,Fashion,7924.38,True
P003783,IndianRed Eum,Electronics,6478.1,True
P006354,GhostWhite Consequuntur,Books,11226.29,True
P005556,Silver Animi,Books,15174.52,True
P004254,PaleGoldenRod Commodi,Fashion,23555.32,True
P010862,Azure Beatae,Electronics,9449.72,True
P013168,,Beauty,23368.8,True
P013009,,,8985.29,True
P010770,DarkOliveGreen Est,Sports,7571.82,True
P011382,AliceBlue Asperiores,Grocery,5247.37,True
P009871,DeepSkyBlue Dolores,Home,8481.04,True
P010817,LightCoral Ut,Home,13632.69,True
P004593,LightSlateGray Nemo,Books,14588.66,True
P005006,Red Eos,Home,9448.41,True
P009359,LightGoldenRodYellow Nulla,Electronics,6237.94,True
P001456,MediumSeaGreen Modi,Sports,5587.52,True
P014367,Innovate Integrated Paradigms,Home,FREE,True
P013478,Monetize Back-End Eyeballs,Electronics,FREE,True
P001641,LemonChiffon Explicabo,Books,6468.24,True
P000443,AntiqueWhite Laboriosam,Electronics,20132.21,True
P001718,Chartreuse Non,Fashion,627.94,True
P001601,Cyan Est,Fashion,5282.92,True
P010638,Generate Web-Enabled Markets,Sports,5603.91,True
P012771,Brand Extensible Schemas,Books,FREE,True
P013801,,Electronics,12373.99,True
P005962,Wheat Consequatur,Sports,19106.05,True
P010460,Magenta Laborum,Electronics,5195.15,True
P008954,MistyRose Labore,Sports,21353.61,True
P014793,Facilitate Value-Added Initiatives,,FREE,True
P002714,Violet Magnam,Fashion,10913.03,True
P000787,PowderBlue Tempore,Fashion,4483.97,True
P009395,MediumSeaGreen Reprehenderit,Grocery,10775.73,True
P014475,Synergize Efficient Content,Books,-122.02513090466076,True
P001455,BurlyWood Autem,Sports,17186.23,True
P013946,,Fashion,13388.85,True
P006117,DarkOliveGreen Maiores,Grocery,16861.89,True
P009088,Salmon Occaecati,Electronics,14376.43,True
P010017,LightCoral Ducimus,Home,5140.07,True
P001828,DarkSlateBlue Eligendi,Sports,24690.5,True
P002599,SeaShell Consequatur,Toys,6471.94,True
P002379,IndianRed Consectetur,Home,11665.25,True
P006145,LightYellow Perspiciatis,Fashion,10961.55,True
P004770,MediumSpringGreen Dolorum,Beauty,9028.43,True
P000906,SandyBrown Voluptatem,Sports,13731.14,True
P008048,LawnGreen Fuga,Sports,9299.39,True
P000184,Incubate Frictionless Markets,Fashion,15920.62,True
P002803,Coral Perferendis,Beauty,4433.67,True
P010574,Crimson Omnis,Home,15652.33,True
P008180,LimeGreen Nostrum,Sports,3902.22,True
P000167,DarkSlateBlue Dicta,Toys,23492.91,True
P000035,Salmon Est,Toys,15252.11,True
P008641,LightCyan Quibusdam,Beauty,15027.92,True
