payment_id,order_id,payment_amount,payment_method,payment_date
PM00040202,O00064902,16367.36,CARD,2024-06-22 17:44:06.638863
PM00015391,O00116484,40825.27,UPI,2025-09-11 17:44:04.252363
PM00015047,O00132492,37168.65,UPI,2024-05-19 17:44:04.219422
PM00079321,O00083775,17994.3,CARD,2025-05-10 17:44:08.783701
PM00088915,O00027525,28023.03,UPI,2025-03-02 17:44:09.217750
PM00109957,O00168058,16060.98,UPI,2025-04-08 17:44:10.181646
PM00006510,O00056272,16445.82,COD,2024-04-01 17:44:03.402497
PM00002462,O00036547,14583.28,UPI,2025-01-02 17:44:03.013097
PM00025105,O00061903,26988.84,COD,2025-06-21 17:44:05.186377
PM00077944,O00111572,29569.91,UPI,2025-08-04 17:44:08.721335
PM00082715,O00092425,5038.36,WALLET,2024-01-06 17:44:08.937092
PM00048282,O00106849,8914.6,WALLET,2025-02-07 17:44:07.376642
PM00045845,O00092699,23389.2,NETBANKING,2024-06-06 17:44:07.179266
PM00001980,__ORPHAN__,36547.35,NETBANKING,2024-06-26 17:44:10.888757
PM00003748,O00040889,37586.52,COD,2025-11-11 17:44:03.136861
PM00097657,O00122450,42953.55,UPI,2025-01-17 17:44:09.612323
PM00075602,O00092003,20875.02,CARD,2024-10-08 17:44:08.616080
PM00025604,O00076625,34940.49,WALLET,2025-01-22 17:44:05.236473
PM00070482,O00005988,999.07,NETBANKING,2025-08-31 17:44:08.382365
PM00033575,O00093173,28217.45,COD,2024-04-17 17:44:06.000209
PM00084501,O00072441,4600.27,WALLET,2024-08-13 17:44:09.017617
PM00002753,O00065495,34921.94,WALLET,2024-03-26 17:44:03.041050
PM00018414,O00059468,1388.4,CARD,2025-03-09 17:44:04.542223
PM00052654,O00051782,8677.06,CARD,2025-01-18 17:44:07.574472
PM00066685,O00139602,39482.51,WALLET,2024-09-13 17:44:08.210362
PM00080563,O00061492,43946.95,,2024-12-25 17:44:11.671618
PM00079618,O00070069,14181.43,WALLET,2025-02-09 17:44:08.796925
PM00117205,O00029373,11391.68,WALLET,2025-05-03 17:44:10.512200
PM00052042,O00131097,7352.37,WALLET,2024-06-20 17:44:07.546515
PM00073519,O00155665,4697.73,UPI,2025-04-04 17:44:08.521363
PM00019503,O00031397,-956.4741238879819,NETBANKING,2025-03-05 17:44:12.149699
PM00116164,O00070924,44872.3,NETBANKING,2024-05-07 17:44:10.465547
PM00075157,O00077482,6199.91,WALLET,2025-02-07 17:44:08.596052
PM00058685,O00017183,2768.68,CARD,2024-10-26 17:44:07.847194
PM00008661,O00113952,44559.47,CARD,2024-08-19 17:44:03.609007
PM00010001,O00173209,49717.79,WALLET,2025-02-13 17:44:03.736879
PM00000863,O00017997,MANY,CARD,2024-11-17 17:44:10.803014
PM00107360,O00149642,43504.41,CARD,2025-07-02 17:44:10.061851
PM00013458,O00081277,10587.12,WALLET,2025-09-20 17:44:04.067799
PM00007851,O00096838,-709.2505936154378,COD,2024-01-29 17:44:11.321525
PM00048665,O00122711,22051.0,CARD,2025-01-01 17:44:07.394735
PM00112227,O00150597,39890.92,WALLET,2024-06-10 17:44:10.287738
PM00039976,O00143636,17911.26,UPI,2025-02-03 17:44:06.616866
PM00019942,O00071815,MANY,COD,2024-07-23 17:44:12.180516
PM00008056,O00074080,2806.67,,2024-08-06 17:44:11.339924
PM00112723,O00168984,3058.64,NETBANKING,2025-10-03 17:44:10.310390
PM00022637,O00125544,38042.4,CARD,2025-05-13 17:44:04.945460
PM00101115,O00131353,43990.9,UPI,2025-01-09 17:44:09.768403
PM00035828,O00103762,1602.06,WALLET,2025-11-10 17:44:06.219719
PM00018884,O00137769,24730.24,CARD,2024-07-16 17:44:04.587725
PM00035893,O00046144,9693.37,UPI,2024-04-03 17:44:06.225930
PM00103837,O00007163,19365.05,UPI,2025-03-14 17:44:09.895474
PM00011462,__ORPHAN__,28669.33,,2024-05-08 17:44:11.580971
PM00069601,O00008082,42861.97,CARD,2025-10-19 17:44:08.342149
PM00112965,O00157033,21363.59,NETBANKING,2024-10-29 17:44:10.321307
PM00093014,O00089531,42637.47,CARD,2024-12-21 17:44:09.402648
PM00026083,O00079679,3085.19,CARD,2024-04-09 17:44:05.282581
PM00016281,O00049095,32049.35,UPI,2025-10-02 17:44:04.338235
PM00084217,O00032209,48744.36,COD,2024-12-13 17:44:09.004946
PM00000791,O00064955,32365.14,WALLET,2024-06-04 17:44:02.849205
PM00031536,O00002135,20845.36,CARD,2025-10-05 17:44:05.805189
PM00091191,O00016105,5009.51,WALLET,2024-10-19 17:44:09.320916
PM00002279,O00012064,MANY,COD,2025-03-08 17:44:10.910772
PM00066148,O00084583,4888.93,NETBANKING,2024-04-21 17:44:08.186090
PM00032997,O00043329,35061.5,COD,2024-01-26 17:44:05.945126
PM00048168,O00035782,9300.24,COD,2024-02-01 17:44:07.371380
PM00031301,O00115348,34748.98,UPI,2025-10-09 17:44:05.782837
PM00095421,O00087808,16854.32,CARD,2025-10-31 17:44:09.511012
PM00079681,O00016145,44389.04,CARD,2025-08-10 17:44:08.799854
PM00007880,O00081516,21837.62,,2024-06-07 17:44:11.323640
PM00020853,O00165155,27274.22,CARD,2024-08-10 17:44:04.775140
PM00005702,O00095653,9827.28,,2025-07-23 17:44:11.157655
PM00098315,O00096201,16097.37,NETBANKING,2024-07-13 17:44:09.641948
PM00090045,O00122727,32555.76,UPI,2025-06-27 17:44:09.269000
PM00022555,O00083297,19313.75,NETBANKING,2025-09-29 17:44:04.937524
PM00064905,O00152539,888.49,UPI,2025-08-17 17:44:08.129811
PM00080863,O00146730,46276.56,COD,2024-04-08 17:44:08.852895
PM00110993,O00172679,29041.26,COD,2024-10-07 17:44:10.231012
PM00078080,O00134224,14280.65,,2024-10-04 17:44:11.718392
PM00020148,O00140161,20630.75,COD,2024-02-10 17:44:04.708362
PM00036223,O00123941,19143.36,UPI,2025-09-06 17:44:06.258137
PM00006883,O00140872,32094.78,UPI,2024-12-09 17:44:03.437955
PM00011207,__ORPHAN__,24278.0,WALLET,2024-09-19 17:44:11.562727
PM00018989,O00028214,47930.34,,2024-06-18 17:44:12.113923
PM00011998,O00074446,13622.92,,2025-05-25 17:44:11.619056
PM00045519,O00142889,25659.85,CARD,2025-07-03 17:44:07.148336
PM00007480,O00072224,20327.98,CARD,2025-03-05 17:44:03.494782
PM00017943,O00043560,-537.5875595622607,NETBANKING,2025-04-24 17:44:12.039745
PM00016322,__ORPHAN__,25456.63,,2024-08-14 17:44:11.925854
PM00060904,O00125600,428.4,UPI,2025-04-23 17:44:07.947546
PM00085934,O00090029,21686.9,WALLET,2025-09-14 17:44:09.083372
PM00108732,O00073587,6198.43,UPI,2025-03-08 17:44:10.125090
PM00117360,O00102340,3139.24,CARD,2024-03-29 17:44:10.519306
PM00073860,O00174470,31421.39,NETBANKING,2024-08-17 17:44:08.536579
PM00062063,O00029038,19115.18,COD,2024-03-02 17:44:07.999937
PM00098784,O00172399,44642.48,CARD,2024-02-18 17:44:09.662801
PM00055341,O00120186,22432.82,WALLET,2025-10-04 17:44:07.695225
PM00091871,O00030137,5064.33,UPI,2025-02-18 17:44:09.351173
PM00047747,O00064504,37856.76,COD,2025-03-24 17:44:07.352257
PM00100096,O00088978,46779.11,NETBANKING,2024-08-07 17:44:09.722271
PM00011713,__ORPHAN__,20297.52,,2024-01-09 17:44:11.598927
PM00066111,O00043317,21713.17,COD,2025-06-25 17:44:08.184409
PM00048066,O00116092,10315.97,CARD,2024-06-01 17:44:07.366853
PM00018215,O00075999,37142.39,WALLET,2024-01-27 17:44:04.522761
PM00097543,O00008711,4080.82,UPI,2025-05-11 17:44:09.607070
PM00002146,O00121642,9195.75,CARD,2025-07-22 17:44:02.982385
PM00101162,O00032359,13981.63,WALLET,2024-05-31 17:44:09.770501
PM00096875,O00047862,41949.74,CARD,2024-01-24 17:44:09.576175
PM00077580,O00162017,19356.32,WALLET,2024-07-31 17:44:08.704868
PM00000343,__ORPHAN__,11966.65,COD,2024-12-10 17:44:10.763900
PM00021125,O00068114,37839.75,UPI,2024-12-21 17:44:04.801167
PM00034487,O00043690,39862.08,WALLET,2024-12-06 17:44:06.091737
PM00104713,O00148735,40030.32,UPI,2024-11-12 17:44:09.935295
PM00102727,O00067212,19590.99,COD,2025-04-01 17:44:09.845703
PM00000216,O00133922,23655.86,WALLET,2024-05-08 17:44:02.792223
PM00054349,O00074585,15988.96,UPI,2024-03-06 17:44:07.650506
PM00067649,O00171035,41917.01,WALLET,2024-04-10 17:44:08.253826
PM00028440,O00113714,2478.91,UPI,2025-10-12 17:44:05.507808
PM00044476,O00159377,46304.3,NETBANKING,2024-12-03 17:44:07.044514
PM00090544,O00136613,38127.28,WALLET,2024-12-15 17:44:09.291738
PM00040823,O00098046,21595.57,NETBANKING,2024-10-23 17:44:06.697661
PM00002831,O00142395,14924.91,,2025-02-04 17:44:10.950282
PM00061227,O00138465,26155.59,WALLET,2025-05-01 17:44:07.962073
PM00082726,O00165075,7142.72,CARD,2025-10-10 17:44:08.937628
PM00111157,O00053766,29796.06,NETBANKING,2024-03-16 17:44:10.238625
PM00109333,O00149071,21805.9,COD,2025-01-15 17:44:10.152809
PM00109488,O00035521,12803.41,CARD,2025-06-21 17:44:10.159865
PM00004649,O00017641,46415.59,CARD,2025-04-25 17:44:03.224881
PM00023564,O00019809,18868.45,NETBANKING,2024-07-21 17:44:05.033615
PM00072747,O00127094,16654.94,CARD,2025-10-08 17:44:08.486051
PM00059813,O00093592,6711.91,COD,2025-05-23 17:44:07.897781
PM00030334,O00173437,34711.6,UPI,2024-07-28 17:44:05.690164
PM00038449,O00141350,31573.35,CARD,2024-05-31 17:44:06.470739
PM00005571,O00107791,MANY,NETBANKING,2024-10-09 17:44:11.148363
PM00107802,O00136712,49256.37,CARD,2025-07-03 17:44:10.082323
PM00008949,O00068723,37910.38,COD,2025-05-29 17:44:03.636469
PM00004661,O00138044,49654.59,COD,2024-01-19 17:44:03.226007
PM00057035,O00024406,4955.1,COD,2024-10-22 17:44:07.772090
PM00080975,O00092637,49210.39,WALLET,2025-04-27 17:44:08.857853
PM00026998,O00152217,18341.07,UPI,2024-10-01 17:44:05.369700
PM00078180,O00060480,5355.27,COD,2024-11-14 17:44:08.732228
PM00104973,O00171420,46707.98,COD,2024-02-10 17:44:09.951306
PM00028776,O00017815,9523.18,COD,2024-04-17 17:44:05.540475
PM00091810,O00161768,3482.49,NETBANKING,2025-02-20 17:44:09.348479
PM00081030,O00099274,27981.49,CARD,2025-05-25 17:44:08.861026
PM00090956,O00042287,46795.94,WALLET,2024-11-23 17:44:09.310238
PM00097974,O00096118,11787.5,UPI,2025-11-02 17:44:09.626566
PM00074094,O00162575,10599.4,UPI,2024-03-18 17:44:08.547269
PM00070898,O00079677,12501.77,COD,2024-03-04 17:44:08.401227
PM00046911,O00129175,37984.09,WALLET,2024-08-25 17:44:07.280793
PM00074975,O00059155,28061.88,UPI,2025-01-12 17:44:08.587765
PM00013767,O00172289,34511.68,NETBANKING,2025-02-01 17:44:04.097259
PM00092682,O00001184,17638.38,UPI,2025-10-21 17:44:09.387689
PM00048919,O00139674,20090.33,CARD,2025-03-10 17:44:07.405993
PM00056587,O00172701,30453.75,CARD,2024-04-23 17:44:07.751854
PM00070221,O00025904,11253.22,CARD,2025-10-18 17:44:08.370293
PM00053445,O00047330,1724.94,UPI,2025-07-21 17:44:07.609715
PM00088604,O00069142,49322.31,NETBANKING,2024-05-30 17:44:09.203808
PM00034520,O00170812,16936.56,UPI,2025-02-04 17:44:06.095003
PM00100759,O00036873,42235.6,UPI,2024-05-18 17:44:09.752198
PM00113925,O00009550,27811.17,UPI,2024-11-12 17:44:10.364660
PM00096994,O00039189,29965.36,CARD,2024-11-06 17:44:09.581758
PM00040663,O00113253,33604.6,CARD,2025-04-18 17:44:11.328126
PM00014227,O00066838,19322.47,CARD,2025-01-25 17:44:04.141754
PM00113293,O00043818,9495.36,NETBANKING,2024-04-15 17:44:10.336145
PM00081418,O00126320,8515.16,WALLET,2024-09-28 17:44:08.878972
PM00017353,O00061117,47350.58,,2025-04-14 17:44:11.998165
PM00006225,O00055126,31580.2,WALLET,2025-02-24 17:44:03.375579
PM00005076,O00014078,9495.08,UPI,2025-03-14 17:44:03.265633
PM00112233,O00120509,13139.25,WALLET,2024-05-30 17:44:10.288005
PM00070925,O00172699,5200.26,NETBANKING,2025-07-31 17:44:08.402431
PM00095269,O00032892,35812.71,COD,2024-10-22 17:44:09.504306
PM00094006,O00153425,41681.33,NETBANKING,2024-06-12 17:44:09.447134
PM00086111,O00031422,8227.41,UPI,2024-05-31 17:44:09.091603
PM00047034,O00164060,47517.16,UPI,2024-11-14 17:44:07.292593
PM00014304,O00077307,46748.57,CARD,2024-10-10 17:44:04.149099
PM00049112,O00073957,40404.7,WALLET,2025-11-22 17:44:07.414768
PM00116719,O00128741,15815.96,WALLET,2025-11-13 17:44:10.490534
PM00025790,O00041491,11269.11,WALLET,2024-09-02 17:44:05.254069
PM00022845,O00118098,21811.91,COD,2024-10-01 17:44:04.965197
PM00001698,O00115530,48524.54,NETBANKING,2025-05-11 17:44:02.937154
PM00062083,O00115047,23648.07,WALLET,2025-01-23 17:44:11.061747
PM00054414,O00083656,10456.55,COD,2024-03-03 17:44:07.653447
PM00081714,O00141303,25681.49,WALLET,2025-07-19 17:44:08.892147
PM00108881,O00012885,7207.95,COD,2025-02-04 17:44:10.132028
PM00037639,O00012839,38547.92,UPI,2025-05-28 17:44:06.393039
PM00094308,O00088766,14982.34,COD,2024-04-17 17:44:09.460970
PM00104195,O00132633,29688.2,NETBANKING,2024-03-13 17:44:09.911949
PM00102828,O00038151,873.25,CARD,2025-03-07 17:44:09.850299
PM00108206,O00065488,34126.37,WALLET,2024-10-10 17:44:10.100928
PM00041745,O00081501,47550.0,WALLET,2024-11-02 17:44:06.785140
PM00009933,O00123129,19979.84,UPI,2025-10-30 17:44:03.730362
PM00116860,O00070939,28100.41,CARD,2024-08-19 17:44:10.496771
PM00012672,O00038448,43934.25,COD,2024-03-11 17:44:03.992993
PM00087380,O00097213,40635.38,NETBANKING,2024-01-14 17:44:09.148610
PM00010107,O00104037,1185.16,WALLET,2025-10-15 17:44:03.747565
PM00105207,O00074998,42170.64,WALLET,2025-03-09 17:44:09.962033
PM00097410,O00164121,48049.18,UPI,2025-01-31 17:44:09.600586
PM00056530,O00041095,34439.65,COD,2025-11-09 17:44:07.749291
PM00106825,O00105637,40443.82,CARD,2025-07-04 17:44:10.036908
PM00069749,O00145344,21973.67,UPI,2025-07-08 17:44:08.348781
PM00016616,O00065708,4486.07,,2024-10-14 17:44:11.491033
PM00059537,O00113321,46600.36,COD,2025-06-01 17:44:07.885370
PM00050191,O00159324,25175.94,NETBANKING,2025-09-27 17:44:07.463485
PM00006481,__ORPHAN__,17985.96,,2025-09-06 17:44:11.213307
PM00066247,O00000831,14262.35,COD,2025-02-17 17:44:08.190783
PM00067403,O00077903,44449.06,UPI,2024-02-02 17:44:08.242762
PM00007254,O00096057,MANY,WALLET,2024-10-03 17:44:11.269662
PM00104430,O00154466,39634.85,CARD,2024-07-10 17:44:09.922456
PM00091039,O00016550,40108.81,WALLET,2024-08-21 17:44:09.314070
PM00016599,O00113428,46410.48,WALLET,2025-11-13 17:44:04.368462
PM00027000,O00139779,41907.4,NETBANKING,2025-09-17 17:44:05.369888
PM00010447,O00121823,49836.23,CARD,2025-06-28 17:44:03.779650
PM00100483,O00170988,38004.43,NETBANKING,2025-05-31 17:44:09.739808
PM00039488,O00006204,38334.07,WALLET,2024-07-13 17:44:06.570653
PM00054151,O00120181,7198.2,COD,2024-03-15 17:44:07.641674
PM00007667,__ORPHAN__,19961.21,UPI,2024-01-21 17:44:11.308183
PM00103777,O00062460,15116.71,UPI,2025-02-22 17:44:09.892715
PM00040918,O00095859,35226.85,UPI,2024-10-31 17:44:06.706748
PM00078772,O00156153,5559.6,COD,2025-10-02 17:44:08.758972
PM00002974,O00036243,-256.3762241590506,NETBANKING,2024-08-14 17:44:10.960492
PM00099465,O00130523,27874.61,CARD,2025-02-09 17:44:09.693720
PM00008145,O00167769,27892.92,NETBANKING,2024-07-22 17:44:03.559822
PM00044403,O00039046,22687.18,NETBANKING,2025-06-14 17:44:07.037691
PM00008835,O00036581,1885.8,COD,2024-04-19 17:44:03.625802
PM00108991,O00044162,12174.61,WALLET,2025-02-15 17:44:10.137061
PM00077072,O00062862,16712.15,COD,2024-01-23 17:44:08.682002
PM00033174,O00032841,39070.55,,2025-01-24 17:44:11.958708
PM00001511,O00079782,45970.69,CARD,2024-05-28 17:44:02.919296
PM00099220,O00044102,44216.12,UPI,2025-03-04 17:44:09.682312
PM00110133,O00107542,44748.84,UPI,2025-07-15 17:44:10.190421
PM00017397,O00140225,-712.5392382237317,CARD,2025-02-02 17:44:12.001260
PM00037666,O00018144,21032.13,WALLET,2024-04-13 17:44:06.395570
PM00049355,O00120311,5008.88,WALLET,2024-11-15 17:44:07.425726
PM00089638,O00013159,16027.39,COD,2024-01-08 17:44:09.250244
PM00029477,O00015761,4053.06,COD,2025-03-15 17:44:05.607707
PM00062317,O00169641,44797.43,COD,2025-08-24 17:44:08.011303
PM00065509,O00025710,18610.51,NETBANKING,2024-02-09 17:44:08.156952
PM00031691,O00059360,20788.11,CARD,2024-11-04 17:44:05.820041
PM00079377,O00078647,13777.88,UPI,2025-05-18 17:44:08.786255
PM00017086,O00038588,6539.19,,2024-09-23 17:44:11.979389
PM00047402,O00164351,8724.0,CARD,2024-11-01 17:44:07.327426
PM00050686,O00061647,8860.9,CARD,2024-10-15 17:44:07.485657
PM00034374,O00138477,5472.32,CARD,2025-02-09 17:44:06.081128
PM00109616,O00080528,46636.05,NETBANKING,2024-11-07 17:44:10.165703
PM00023460,O00110156,28578.27,NETBANKING,2024-09-18 17:44:05.023668
PM00049704,O00010100,10055.28,COD,2025-10-20 17:44:07.441350
PM00005239,O00034614,42068.79,COD,2025-09-06 17:44:03.280970
PM00046929,O00020977,17863.2,COD,2025-06-01 17:44:07.282731
PM00105513,O00138896,275.33,NETBANKING,2024-11-29 17:44:09.976086
PM00111357,O00089461,48682.85,NETBANKING,2024-08-04 17:44:10.247612
PM00023305,O00031645,29986.05,UPI,2024-08-01 17:44:05.009085
PM00008383,O00081123,2049.35,COD,2024-08-21 17:44:03.582595
PM00012180,O00167565,369.01,NETBANKING,2024-02-28 17:44:03.945695
PM00047217,O00075397,31259.01,UPI,2024-05-27 17:44:07.309993
PM00015790,O00136633,5002.04,CARD,2024-06-26 17:44:04.290336
PM00025708,O00039921,11020.77,WALLET,2024-05-08 17:44:05.246266
PM00028059,O00084965,7858.99,COD,2024-06-11 17:44:10.988550
PM00003679,O00115091,26268.42,WALLET,2025-05-21 17:44:03.130299
PM00022864,O00158563,35703.13,WALLET,2025-02-08 17:44:04.967019
PM00071942,O00156846,25412.88,NETBANKING,2024-08-13 17:44:08.448069
PM00005140,O00092057,-619.513967073404,COD,2024-02-10 17:44:11.117283
PM00103312,O00095624,5197.26,UPI,2024-10-13 17:44:09.872007
PM00114801,O00001668,32956.41,UPI,2024-03-16 17:44:10.404128
PM00113560,O00068732,9916.88,NETBANKING,2024-01-31 17:44:10.348297
PM00019472,O00060416,MANY,NETBANKING,2024-12-09 17:44:12.147551
PM00046307,O00033814,28072.36,NETBANKING,2025-03-05 17:44:07.223637
PM00077925,O00166329,17880.6,,2025-04-23 17:44:11.820898
PM00104750,O00090169,42738.84,NETBANKING,2024-01-13 17:44:09.936951
PM00037943,O00138435,43071.9,CARD,2025-04-18 17:44:06.421955
PM00097244,O00119510,33100.13,UPI,2024-05-17 17:44:11.977739
PM00036042,O00131943,18267.75,COD,2025-07-28 17:44:06.240151
PM00003712,O00051091,44891.9,,2025-09-27 17:44:11.013870
PM00021338,O00166805,12423.96,NETBANKING,2024-08-25 17:44:04.821362
PM00026903,O00151384,27740.52,CARD,2024-12-29 17:44:05.360765
PM00022509,O00010319,27069.08,CARD,2024-10-26 17:44:04.933205
PM00113821,O00035487,12294.12,WALLET,2024-02-08 17:44:10.359938
PM00061944,O00099336,12012.42,COD,2024-07-15 17:44:07.994427
PM00049972,O00019996,11488.74,COD,2024-10-18 17:44:07.453259
PM00103760,O00048236,13246.46,COD,2025-10-19 17:44:09.891900
PM00010359,__ORPHAN__,33265.83,CARD,2025-04-25 17:44:11.503205
PM00068062,O00136325,25587.73,COD,2024-03-30 17:44:08.272712
PM00043116,O00134377,13962.06,NETBANKING,2025-07-31 17:44:06.915495
PM00116647,O00085949,22464.04,UPI,2024-06-14 17:44:10.487324
PM00104025,O00116735,15994.2,NETBANKING,2024-05-21 17:44:09.903811
PM00099082,O00133173,12569.97,COD,2025-09-27 17:44:09.676209
PM00012966,O00137418,MANY,,2025-02-24 17:44:11.688069
PM00000402,O00023226,7634.61,,2024-05-09 17:44:10.768091
PM00053717,O00103805,26878.69,NETBANKING,2025-10-30 17:44:07.621983
PM00110415,O00131662,18546.71,NETBANKING,2025-04-23 17:44:10.203611
PM00046011,O00086562,45124.65,NETBANKING,2025-02-12 17:44:07.195065
PM00008954,O00166170,28759.86,WALLET,2024-11-05 17:44:03.636933
PM00080408,O00093933,27714.69,COD,2024-07-26 17:44:08.832652
PM00103256,O00129665,23469.78,WALLET,2024-02-07 17:44:09.869518
PM00112306,O00014227,1376.91,NETBANKING,2024-07-02 17:44:10.291343
PM00019487,O00031079,44171.99,WALLET,2025-10-10 17:44:04.644810
PM00003683,__ORPHAN__,44729.58,CARD,2025-03-13 17:44:11.011828
PM00047378,O00075707,25619.23,WALLET,2024-09-29 17:44:07.325172
PM00110009,O00078839,34713.93,WALLET,2025-03-08 17:44:10.184086
PM00059987,O00013565,45142.12,UPI,2024-03-29 17:44:07.905486
PM00046182,O00118280,46175.21,UPI,2024-08-02 17:44:07.211609
PM00056304,O00100622,7197.96,WALLET,2025-01-14 17:44:07.739143
PM00097695,O00144579,23506.62,COD,2024-06-03 17:44:09.614011
PM00060385,O00096449,19355.08,NETBANKING,2025-10-09 17:44:07.923557
PM00102770,O00045705,21745.02,UPI,2025-07-21 17:44:09.847682
PM00039087,O00151586,9884.91,CARD,2025-09-23 17:44:06.531330
PM00046583,O00079433,36356.3,UPI,2024-03-13 17:44:07.249744
PM00056941,O00159539,17806.52,UPI,2024-11-28 17:44:07.767853
PM00097607,O00019630,8754.61,NETBANKING,2025-11-21 17:44:09.609892
PM00034062,O00051636,42104.23,NETBANKING,2024-06-19 17:44:06.047045
PM00018892,O00158029,7066.02,COD,2024-06-22 17:44:04.588471
PM00117331,O00045759,49105.75,UPI,2025-02-24 17:44:10.517989
PM00095587,O00007111,9416.47,UPI,2025-09-15 17:44:09.518560
PM00084827,O00117452,34696.06,WALLET,2024-09-17 17:44:09.033050
PM00045253,O00077767,20633.64,CARD,2025-10-03 17:44:07.122073
PM00038724,O00089575,18664.23,CARD,2024-03-26 17:44:06.496686
PM00056643,O00144215,39299.17,WALLET,2024-02-20 17:44:07.754399
PM00015846,O00156733,18291.69,WALLET,2025-05-29 17:44:04.295639
PM00105637,O00051475,29042.01,WALLET,2025-04-01 17:44:09.981720
PM00005904,O00148925,-540.0535069490384,NETBANKING,2025-10-15 17:44:11.172095
PM00025259,O00171084,37496.27,COD,2024-04-12 17:44:05.203472
PM00067675,O00053644,14577.98,NETBANKING,2024-12-09 17:44:08.255000
PM00103373,O00021934,32874.42,COD,2024-12-04 17:44:09.874717
PM00052019,O00053461,31707.38,WALLET,2024-07-09 17:44:07.545508
PM00115447,O00009242,5362.02,WALLET,2025-09-20 17:44:10.433111
PM00076260,O00117989,36640.71,CARD,2025-09-15 17:44:08.645663
PM00055736,O00099492,18833.03,CARD,2024-08-29 17:44:07.712984
PM00004327,O00075559,MANY,,2024-08-11 17:44:11.058580
PM00037353,O00054451,28124.57,UPI,2024-12-24 17:44:06.365911
PM00071391,O00149486,33070.03,COD,2024-01-18 17:44:08.423289
PM00002740,O00065175,24518.79,NETBANKING,2025-08-09 17:44:03.039810
PM00080944,O00151034,6908.49,UPI,2025-09-30 17:44:08.856479
PM00067708,O00024734,21173.07,CARD,2025-07-14 17:44:11.550492
PM00030529,O00172693,48393.28,NETBANKING,2025-07-29 17:44:05.708685
PM00100854,O00074004,42120.77,WALLET,2024-11-25 17:44:09.756650
PM00010557,O00018341,12509.7,NETBANKING,2024-08-20 17:44:03.790258
PM00029184,O00104718,38141.68,CARD,2024-06-27 17:44:05.579963
