order_id,customer_code,order_date,status,order_city,order_state
O00042334,C0008589,2025-08-10 01:43:27.050952,DELIVERED,Jhansi,Gujarat
O00078281,C0054163,2024-02-24 15:48:20.050952,PLACED,Nellore,Maharashtra
O00120014,C0141957,2025-01-06 07:19:46.050952,SHIPPED,Bellary,Telangana
O00068583,C0074261,2025-11-01 19:15:20.050952,DELIVERED,Buxar,Odisha
O00088314,C0090530,2024-09-20 14:55:34.050952,SHIPPED,Ambattur,Bihar
O00158966,C0110804,2024-08-20 01:59:06.050952,RETURNED,Hubli–Dharwad,Arunachal Pradesh
O00036964,C0027841,2024-02-18 16:06:46.050952,RETURNED,Thiruvananthapuram,Gujarat
O00015914,C0014146,2024-01-08 19:41:12.050952,DELIVERED,Gudivada,Punjab
O00076580,C0012877,2024-05-21 16:03:13.050952,DELIVERED,Hosur,Karnataka
O00091653,C0173994,2024-05-05 23:36:43.050952,PLACED,Hajipur,Meghalaya
O00006982,C0033547,2024-03-01 12:21:14.221628,DELIVERED,Jammu,Madhya Pradesh
O00008282,__ORPHAN__,2025-06-05 16:09:52.221628,DELIVERED,Aizawl,Karnataka
O00092166,C0102225,2024-05-06 21:53:40.050952,PLACED,Satna,Kerala
O00045519,C0144361,2024-01-22 23:07:09.050952,SHIPPED,Barasat,Gujarat
O00003570,C0135415,2026-01-31 17:43:37.528524,RETURNED,Udaipur,Uttarakhand
O00010321,C0190283,2024-02-20 01:13:35.221628,SHIPPED,Amritsar,
O00028103,C0006636,2025-05-16 07:28:55.221628,DELIVERED,Ballia,
O00009666,__ORPHAN__,2023-12-12 16:40:53.221628,DELIVERED,Udaipur,Maharashtra
O00032468,C0062625,2025-11-11 16:02:58.050952,PLACED,Erode,Tamil Nadu
O00023252,C0024500,2024-02-11 10:25:05.221628,SHIPPED,Chandigarh,
O00013670,C0209154,2025-05-04 08:06:31.050952,SHIPPED,Tirunelveli,Jharkhand
O00158794,C0101251,2025-03-16 09:25:31.221628,SHIPPED,Nadiad,Punjab
O00057664,C0103342,2024-07-15 04:01:17.050952,PLACED,Adoni,Arunachal Pradesh
O00079499,C0148118,2024-12-29 11:11:05.050952,DELIVERED,Raichur,Gujarat
O00029395,__ORPHAN__,2025-08-04 12:06:39.221628,PLACED,Sangli-Miraj & Kupwad,Maharashtra
O00016430,C0022781,2024-03-01 23:54:37.050952,SHIPPED,Fatehpur,Jharkhand
O00000351,__ORPHAN__,2025-01-10 12:06:53.221628,DELIVERED,Kollam,Himachal Pradesh
O00085259,C0179494,2024-03-15 22:09:41.050952,SHIPPED,Gulbarga,Uttar Pradesh
O00052453,C0095179,2024-10-29 15:51:33.050952,PLACED,Akola,Karnataka
O00074383,C0116394,2024-03-05 01:08:54.050952,PLACED,Udaipur,Assam
O00064527,C0111681,2024-01-11 06:39:10.050952,RETURNED,Sikar,Manipur
O00096595,C0037122,2024-07-20 02:57:23.050952,PLACED,Kulti,Gujarat
O00037640,C0176540,2024-02-26 01:35:59.050952,SHIPPED,Kishanganj,Meghalaya
O00049023,C0159839,2025-09-30 08:35:50.050952,PLACED,Guntur,Uttar Pradesh
O00088388,C0173618,2025-09-06 10:27:23.050952,DELIVERED,Imphal,Andhra Pradesh
O00141136,C0175483,2024-06-19 18:03:45.050952,SHIPPED,Aligarh,Gujarat
O00025466,C0030244,2026-02-10 17:43:39.595008,SHIPPED,Darbhanga,Uttar Pradesh
O00073207,C0060573,2024-05-14 23:22:27.050952,SHIPPED,Kadapa,Rajasthan
O00064378,C0028078,2024-07-25 16:17:39.050952,PLACED,Shivpuri,West Bengal
O00029683,C0128415,2025-03-27 05:09:36.050952,SHIPPED,Panvel,West Bengal
O00068507,C0045110,2025-01-14 04:11:07.050952,DELIVERED,Mumbai,Goa
O00136297,C0119881,2024-08-31 08:41:12.050952,DELIVERED,Begusarai,Arunachal Pradesh
O00022410,C0164836,2025-04-06 03:57:18.050952,SHIPPED,Guntakal,Karnataka
O00071566,C0193700,2025-02-15 20:17:39.050952,PLACED,Hazaribagh,Arunachal Pradesh
O00098315,C0194586,2024-05-26 00:34:19.050952,PLACED,Gwalior,Sikkim
O00019236,C0035025,2024-03-05 13:48:07.050952,DELIVERED,Proddatur,Sikkim
O00037581,C0005787,2024-11-01 17:26:36.050952,DELIVERED,Rajpur Sonarpur,Assam
O00007103,C0018159,2025-09-04 16:29:58.050952,PLACED,Miryalaguda,Manipur
O00057408,C0134369,2025-04-14 18:05:22.050952,SHIPPED,Howrah,Sikkim
O00008290,C0179775,2024-04-23 06:43:31.050952,SHIPPED,Tumkur,Kerala
O00039888,C0048558,2024-02-25 12:07:30.050952,SHIPPED,Tiruvottiyur,Gujarat
O00007086,C0047649,2024-02-11 03:21:25.050952,SHIPPED,Dharmavaram,Himachal Pradesh
O00054431,C0084000,2025-07-23 09:39:39.050952,PLACED,Tiruppur,Maharashtra
O00102983,C0014160,2024-07-07 00:32:50.050952,PLACED,Ratlam,Kerala
O00098929,C0006737,2024-10-12 11:24:39.050952,DELIVERED,Shahjahanpur,Andhra Pradesh
O00055041,C0039475,2024-05-22 08:51:54.050952,SHIPPED,Anantapuram,Telangana
O00066106,C0176784,2024-05-19 05:49:39.050952,SHIPPED,Jamshedpur,Rajasthan
O00074161,C0025638,2025-05-24 17:41:31.050952,PLACED,Tumkur,Gujarat
O00108221,C0113518,2024-08-02 18:40:01.050952,SHIPPED,Mysore,Rajasthan
O00142295,C0104224,2025-11-30 13:59:04.050952,SHIPPED,Kanpur,Assam
O00123130,C0161630,2025-03-25 22:23:58.050952,PLACED,Pondicherry,Karnataka
O00133987,C0160495,2025-11-04 01:59:10.050952,DELIVERED,Tiruppur,Odisha
O00001908,C0134747,2024-01-17 22:19:17.050952,SHIPPED,Gudivada,Chhattisgarh
O00153684,C0079395,2025-03-13 03:44:05.050952,PLACED,Siliguri,Chhattisgarh
O00090883,C0106647,2025-08-12 05:19:54.050952,PLACED,Ghaziabad,Mizoram
O00007668,C0131713,2024-04-13 02:32:14.050952,DELIVERED,Tirupati,Nagaland
O00101766,C0016195,2025-02-06 22:58:26.050952,RETURNED,Ajmer,Maharashtra
O00002143,C0088670,2025-11-23 01:43:04.050952,DELIVERED,Hospet,Tripura
O00016453,C0074590,2025-08-27 00:47:38.050952,SHIPPED,Chapra,Gujarat
O00126803,C0212796,2025-09-29 06:55:57.050952,PLACED,Bangalore,Bihar
O00025124,C0209040,2025-03-26 21:19:21.050952,PLACED,Kishanganj,Maharashtra
O00001026,C0156630,2024-05-17 06:41:03.050952,SHIPPED,Kavali,Assam
O00080985,C0026927,2025-07-07 06:28:45.050952,SHIPPED,Mangalore,Tripura
O00173531,C0021712,2025-06-21 15:11:57.050952,SHIPPED,Tinsukia,Jharkhand
O00005090,C0207237,2025-04-22 16:18:10.050952,PLACED,Jalgaon,Rajasthan
O00077264,C0004345,2024-12-20 14:37:47.050952,DELIVERED,Barasat,Madhya Pradesh
O00161816,C0018916,2024-06-21 01:23:32.050952,SHIPPED,Sambalpur,Andhra Pradesh
O00022252,C0031501,2025-03-16 06:12:12.050952,PLACED,Kolhapur,Nagaland
O00074341,C0093004,2025-03-27 23:55:28.050952,PLACED,Bhalswa Jahangir Pur,Assam
O00053010,C0194050,2024-02-02 22:15:10.050952,SHIPPED,Dharmavaram,Manipur
O00125616,C0080862,2024-03-07 07:14:31.050952,DELIVERED,Narasaraopet,Andhra Pradesh
O00017245,C0051419,2024-10-24 19:09:34.050952,DELIVERED,Madurai,Jharkhand
O00049264,C0012283,2025-10-02 18:38:06.050952,SHIPPED,Orai,Odisha
O00111672,C0067950,2025-06-16 23:54:06.050952,PLACED,Guntakal,Goa
O00003860,C0173883,2026-03-24 17:43:37.553224,RETURNED,Kumbakonam,Telangana
O00144756,C0175762,2024-04-23 06:20:13.050952,PLACED,Adoni,Tripura
O00130878,C0083222,2024-01-28 01:48:48.050952,SHIPPED,Pondicherry,Meghalaya
O00097195,C0001392,2024-08-14 09:37:04.050952,DELIVERED,Gopalpur,Mizoram
O00005422,C0002607,2025-04-23 16:48:11.050952,PLACED,Anantapuram,Sikkim
O00018121,C0141674,2024-05-06 05:39:57.050952,SHIPPED,Agartala,Arunachal Pradesh
O00143216,C0194562,2024-05-27 17:30:19.050952,SHIPPED,Ghaziabad,Goa
O00036878,C0078643,2025-10-31 19:21:08.050952,SHIPPED,Raipur,Andhra Pradesh
O00111842,C0123907,2025-04-12 08:51:08.050952,DELIVERED,Gurgaon,Kerala
O00119217,C0204719,2024-08-26 11:05:10.050952,SHIPPED,Hindupur,Sikkim
O00003806,__ORPHAN__,2025-01-18 23:08:51.221628,DELIVERED,Kanpur,Bihar
O00116608,C0086335,2024-10-03 10:24:52.221628,SHIPPED,Adoni,Uttarakhand
O00106671,C0114156,2024-11-15 12:35:50.050952,DELIVERED,Berhampur,Madhya Pradesh
O00112333,C0061949,2025-02-19 01:48:19.050952,PLACED,Imphal,Gujarat
O00062294,C0057685,2025-01-05 17:09:55.050952,PLACED,Erode,West Bengal
O00034318,C0087301,2025-09-26 13:32:18.050952,SHIPPED,Begusarai,Uttarakhand
O00073940,C0103096,2025-09-09 20:38:05.050952,SHIPPED,Dharmavaram,Andhra Pradesh
O00083900,C0073252,2025-08-08 03:04:04.050952,SHIPPED,Jabalpur,Bihar
O00139953,C0060005,2025-10-30 21:50:29.050952,DELIVERED,Mirzapur,Nagaland
O00073894,C0092140,2025-07-09 18:31:55.050952,RETURNED,Anantapuram,Meghalaya
O00054282,C0101454,2025-07-13 10:28:20.050952,SHIPPED,Moradabad,Kerala
O00055948,C0176916,2024-10-29 14:10:19.050952,PLACED,Kollam,Nagaland
O00069653,C0153335,2024-09-12 06:46:41.050952,SHIPPED,Burhanpur,Goa
O00098215,C0143057,2025-08-21 18:44:39.050952,DELIVERED,Ongole,Meghalaya
O00024034,C0002507,2024-12-08 23:45:20.050952,PLACED,Bokaro,Tamil Nadu
O00126014,C0095168,2025-01-14 06:56:29.050952,SHIPPED,Ambala,Punjab
O00098609,C0079473,2024-08-28 02:29:17.050952,SHIPPED,Guna,Arunachal Pradesh
O00028167,C0194650,2024-01-12 19:18:02.050952,PLACED,Baranagar,Sikkim
O00068126,C0039288,2025-07-12 06:41:53.050952,SHIPPED,Agra,Punjab
O00019759,C0042204,2024-02-23 01:23:37.050952,PLACED,Jhansi,Uttar Pradesh
O00087819,C0028894,2024-05-21 12:50:13.221628,DELIVERED,New Delhi,Haryana
O00027660,C0072668,2026-02-20 17:43:39.783314,PLACED,Guntur,Andhra Pradesh
O00010365,C0064728,2024-04-30 17:11:02.050952,DELIVERED,Vijayanagaram,Arunachal Pradesh
O00109466,C0056181,2024-10-30 07:18:14.050952,DELIVERED,Farrukhabad,Meghalaya
O00054421,C0118134,2024-02-06 21:52:06.050952,SHIPPED,Bhusawal,Uttar Pradesh
O00063742,C0135049,2025-10-21 01:49:39.050952,PLACED,Udaipur,Gujarat
O00090890,C0029293,2024-04-06 08:21:43.050952,PLACED,Mira-Bhayandar,Uttarakhand
O00050050,C0044781,2025-06-18 22:00:48.050952,SHIPPED,Dewas,Mizoram
O00095788,C0092137,2025-07-01 18:23:16.050952,SHIPPED,Mangalore,Telangana
O00166176,C0003124,2024-10-08 21:49:35.050952,PLACED,Ulhasnagar,Jharkhand
O00141848,C0133548,2024-10-21 18:34:40.050952,SHIPPED,Haridwar,Karnataka
O00007870,C0146540,2025-06-01 00:42:36.050952,PLACED,Tadepalligudem,Maharashtra
O00057860,C0206012,2024-12-20 20:03:06.050952,DELIVERED,Faridabad,West Bengal
O00000498,C0192775,2025-04-14 18:23:49.050952,DELIVERED,Mau,Uttarakhand
O00121468,C0184249,2024-03-26 14:46:43.050952,SHIPPED,Machilipatnam,Rajasthan
O00137968,C0045667,2025-05-24 18:18:07.050952,SHIPPED,Khandwa,Uttar Pradesh
O00017050,C0180832,2025-10-30 00:56:44.050952,SHIPPED,Guntur,Uttarakhand
O00099217,C0037339,2025-06-06 18:42:08.050952,PLACED,Jehanabad,Uttarakhand
O00106523,C0137885,2025-07-14 01:38:26.050952,DELIVERED,Kirari Suleman Nagar,Tamil Nadu
O00080241,C0059338,2025-07-18 13:28:33.050952,RETURNED,Gandhinagar,Bihar
O00124862,C0112910,2024-04-07 12:00:23.050952,DELIVERED,Bhiwandi,Uttar Pradesh
O00012835,C0083695,2024-03-13 07:53:44.050952,PLACED,Kolhapur,West Bengal
O00158468,C0097138,2024-06-05 17:57:12.050952,DELIVERED,Phusro,Nagaland
O00148345,C0081918,2025-08-28 06:46:03.050952,SHIPPED,Katihar,Karnataka
O00129695,C0032538,2024-08-03 01:13:26.050952,RETURNED,Loni,Himachal Pradesh
O00050223,C0021746,2025-02-15 12:06:14.050952,SHIPPED,Barasat,Himachal Pradesh
O00147988,C0121960,2025-08-20 04:20:41.050952,DELIVERED,Amritsar,Uttar Pradesh
O00158113,C0034563,2024-07-30 01:27:35.050952,SHIPPED,Davanagere,Andhra Pradesh
O00124461,C0054667,2025-06-18 11:29:15.050952,SHIPPED,Jaunpur,Goa
O00051605,C0110530,2024-04-05 11:48:09.050952,DELIVERED,Erode,Manipur
O00105223,C0113016,2025-08-30 07:53:46.050952,DELIVERED,Ujjain,Punjab
O00010117,__ORPHAN__,2025-01-19 18:13:07.221628,DELIVERED,Bareilly,Tripura
O00134363,C0023971,2024-01-17 14:30:52.050952,PLACED,Firozabad,Sikkim
O00099682,C0122687,2024-03-24 08:51:58.050952,DELIVERED,Junagadh,West Bengal
O00090357,C0052281,2025-01-29 18:07:35.050952,SHIPPED,Shivpuri,Nagaland
O00150287,C0205049,2024-12-05 17:31:01.050952,SHIPPED,Singrauli,Bihar
O00150797,C0032616,2024-02-12 22:45:53.050952,DELIVERED,Ujjain,West Bengal
O00172999,C0193774,2024-06-24 18:31:13.050952,SHIPPED,Solapur,Uttar Pradesh
O00128104,C0064581,2024-04-14 12:31:30.050952,PLACED,Siwan,Manipur
O00142398,C0156071,2024-12-19 18:01:25.050952,DELIVERED,Avadi,Maharashtra
O00018983,__ORPHAN__,2025-11-10 19:48:04.221628,RETURNED,Mehsana,Uttarakhand
O00060385,C0045777,2025-01-02 00:14:08.050952,DELIVERED,Bhubaneswar,Mizoram
O00117039,C0066780,2025-01-24 00:24:00.050952,DELIVERED,Mirzapur,Uttarakhand
O00061443,C0179365,2025-10-22 18:24:31.050952,PLACED,Chennai,Telangana
O00010899,C0125959,2024-03-29 03:55:18.050952,SHIPPED,Agra,Karnataka
O00059777,C0035571,2024-02-28 09:04:10.050952,PLACED,Gandhinagar,West Bengal
O00021772,C0056872,2024-02-12 09:49:08.050952,SHIPPED,Darbhanga,Arunachal Pradesh
O00038222,C0171843,2024-02-25 20:54:33.050952,SHIPPED,Purnia,Meghalaya
O00081573,C0073681,2025-07-31 04:22:27.050952,SHIPPED,Tadepalligudem,Chhattisgarh
O00102678,C0065197,2024-09-08 23:55:24.050952,SHIPPED,Salem,Odisha
O00154534,C0112036,2025-06-10 04:31:08.050952,DELIVERED,Belgaum,Meghalaya
O00103869,C0100949,2025-06-17 01:09:50.050952,DELIVERED,Tinsukia,Maharashtra
O00096885,C0076909,2025-09-07 13:09:14.050952,SHIPPED,Sultan Pur Majra,Jharkhand
O00036304,C0201047,2024-08-06 14:09:55.050952,DELIVERED,Guna,Punjab
O00169545,C0074248,2025-12-03 00:10:21.050952,PLACED,Latur,Maharashtra
O00020378,C0107116,2024-02-06 18:05:13.050952,SHIPPED,Pimpri-Chinchwad,Tamil Nadu
O00037536,C0125475,2024-01-30 11:50:44.050952,SHIPPED,Vijayawada,Uttar Pradesh
O00027970,C0059465,2025-03-26 20:38:02.050952,SHIPPED,Jamalpur,Haryana
O00094323,C0003490,2023-12-29 15:39:40.050952,SHIPPED,Ulhasnagar,Telangana
O00102498,C0074570,2024-03-01 23:16:46.050952,DELIVERED,Nizamabad,Nagaland
O00028868,C0055843,2024-04-20 18:23:49.221628,PLACED,Cuttack,
O00054065,C0135530,2024-01-08 07:05:47.050952,DELIVERED,Nellore,Maharashtra
O00080639,C0169514,2025-01-21 00:59:14.050952,SHIPPED,Firozabad,Rajasthan
O00021951,C0011113,2025-02-09 18:58:07.050952,SHIPPED,Dehradun,Bihar
O00022317,C0106885,2025-07-25 02:49:08.050952,PLACED,Surendranagar Dudhrej,Sikkim
O00084586,C0045412,2025-06-02 14:22:47.050952,DELIVERED,Sambalpur,Jharkhand
O00092653,C0067484,2023-12-11 19:42:40.050952,PLACED,Rajahmundry,West Bengal
O00109494,C0034393,2025-02-20 15:48:29.050952,SHIPPED,Nagpur,Goa
O00070030,C0091309,2024-12-13 11:23:42.050952,DELIVERED,Dhanbad,West Bengal
O00162637,C0069793,2024-05-15 10:14:12.050952,DELIVERED,Orai,Goa
O00111515,C0127737,2024-08-07 18:17:11.050952,SHIPPED,Vadodara,Tamil Nadu
O00007750,C0005228,2025-08-23 00:23:57.050952,SHIPPED,Bhubaneswar,Chhattisgarh
O00088519,C0019966,2025-07-17 18:11:24.050952,DELIVERED,Kozhikode,Odisha
O00119832,C0077330,2025-10-22 00:14:55.050952,DELIVERED,Rampur,Maharashtra
O00089095,C0016339,2025-10-13 03:14:36.050952,SHIPPED,Bhavnagar,Andhra Pradesh
O00016183,C0015130,2023-12-26 18:23:39.050952,SHIPPED,Sangli-Miraj & Kupwad,Goa
O00174073,C0078033,2023-12-18 08:51:22.050952,DELIVERED,Salem,Haryana
O00022064,C0143370,2025-09-11 17:30:34.050952,SHIPPED,Bettiah,Gujarat
O00011251,C0010860,2025-05-29 13:00:26.221628,DELIVERED,Kulti,
O00134938,C0065099,2025-01-25 13:17:35.050952,RETURNED,Hazaribagh,Manipur
O00099307,C0126918,2025-05-01 18:16:25.221628,PLACED,Alappuzha,Rajasthan
O00010826,C0026127,2024-06-21 23:59:04.050952,SHIPPED,Vasai-Virar,Madhya Pradesh
O00019003,C0141788,2024-11-11 08:11:16.050952,DELIVERED,Firozabad,Chhattisgarh
O00106227,C0075760,2024-10-24 12:35:03.050952,SHIPPED,Narasaraopet,Nagaland
O00025863,C0039581,2025-06-15 12:47:37.050952,DELIVERED,Bhopal,Tripura
O00047841,C0148154,2024-10-23 14:44:51.050952,PLACED,Thrissur,Sikkim
O00161512,C0203844,2024-04-20 18:48:23.050952,PLACED,Ludhiana,Manipur
O00008744,C0202893,2024-03-06 23:23:04.050952,DELIVERED,Eluru,Goa
O00102650,C0140369,2025-05-20 01:43:12.050952,SHIPPED,Ozhukarai,Tripura
O00113117,C0183906,2024-06-03 23:07:13.050952,SHIPPED,Khandwa,Mizoram
O00031796,C0037343,2024-10-22 05:33:40.050952,SHIPPED,Pudukkottai,Uttar Pradesh
O00083945,C0029683,2025-11-04 09:06:30.050952,SHIPPED,Belgaum,Andhra Pradesh
O00102930,C0093035,2025-03-18 21:16:24.050952,DELIVERED,Thrissur,Andhra Pradesh
O00032221,C0162714,2024-07-31 21:12:15.221628,DELIVERED,Raebareli,Tripura
O00075676,C0183058,2025-09-12 16:56:19.050952,PLACED,Sambhal,Assam
O00051722,C0070949,2024-05-22 13:58:13.050952,RETURNED,Bihar Sharif,West Bengal
O00101816,C0013974,2025-08-17 19:08:53.050952,DELIVERED,Muzaffarpur,Goa
O00081227,C0047498,2024-08-24 16:28:38.050952,DELIVERED,Dibrugarh,Tripura
O00122514,C0018890,2025-04-30 03:09:39.050952,PLACED,Sambalpur,Meghalaya
O00011667,C0133718,2026-02-08 17:43:38.222880,DELIVERED,Proddatur,Andhra Pradesh
O00089999,C0001012,2025-11-01 17:25:23.050952,SHIPPED,Kamarhati,Gujarat
O00165326,C0112442,2024-11-29 15:33:29.050952,SHIPPED,Deoghar,Goa
O00014589,C0194742,2025-04-18 07:48:40.050952,DELIVERED,Dibrugarh,Nagaland
O00078676,C0199093,2024-01-24 21:44:16.050952,DELIVERED,Bulandshahr,Telangana
O00149643,C0188686,2024-01-12 01:17:18.050952,RETURNED,Dibrugarh,Gujarat
O00013243,C0129657,2025-04-10 05:58:50.050952,SHIPPED,Kolkata,Karnataka
O00140515,C0132773,2024-09-05 09:06:30.050952,PLACED,Farrukhabad,Tamil Nadu
O00106566,C0172802,2025-09-28 13:02:41.050952,PLACED,Anand,Rajasthan
O00037399,C0190427,2025-05-16 04:20:57.050952,PLACED,Bijapur,Kerala
O00018237,C0075695,2025-07-08 22:25:34.050952,PLACED,Korba,Bihar
O00026261,C0075540,2024-08-02 10:04:23.050952,DELIVERED,Khammam,Uttarakhand
O00030784,C0053426,2025-07-31 20:16:23.050952,RETURNED,Amroha,Himachal Pradesh
O00155896,C0161912,2024-04-09 12:20:09.050952,DELIVERED,Kalyan-Dombivli,Kerala
O00071438,C0165989,2025-02-01 12:08:04.050952,DELIVERED,Sikar,Mizoram
O00108934,C0044307,2025-11-25 18:17:53.050952,SHIPPED,Ratlam,Gujarat
O00098904,C0033660,2025-01-18 08:57:21.050952,RETURNED,Solapur,Jharkhand
O00129039,C0126078,2024-12-21 18:04:51.050952,PLACED,Nagaon,Andhra Pradesh
O00080082,C0203810,2024-12-17 02:09:40.050952,SHIPPED,Chandrapur,Himachal Pradesh
O00088325,C0180010,2024-05-13 02:49:19.050952,DELIVERED,Chandigarh,Assam
O00105727,C0043852,2024-08-30 11:25:54.050952,SHIPPED,Raebareli,Madhya Pradesh
O00015179,C0011185,2024-10-24 10:53:11.050952,DELIVERED,Rohtak,Gujarat
O00106892,C0195772,2024-08-24 18:02:56.050952,PLACED,Bulandshahr,Meghalaya
O00115818,C0131122,2025-08-16 02:26:36.050952,RETURNED,Bathinda,Maharashtra
O00044990,C0179635,2024-03-06 12:16:20.050952,SHIPPED,Ichalkaranji,Tamil Nadu
O00020498,C0121444,2025-01-02 15:50:49.050952,DELIVERED,Panipat,Sikkim
O00038288,C0158039,2024-04-04 06:10:14.050952,DELIVERED,Adoni,Assam
O00144981,C0198639,2025-03-20 05:30:52.050952,SHIPPED,Orai,Meghalaya
O00009827,C0172462,2024-09-03 01:01:38.050952,SHIPPED,Imphal,Rajasthan
O00002202,C0027267,2025-07-13 01:04:30.050952,SHIPPED,Raipur,Telangana
O00041238,C0071230,2025-02-22 21:23:15.050952,DELIVERED,Etawah,Nagaland
O00035384,C0139256,2025-09-26 21:07:55.050952,SHIPPED,Chennai,Madhya Pradesh
O00035477,C0148834,2024-04-16 16:30:54.050952,DELIVERED,Dharmavaram,Maharashtra
O00070448,C0081888,2025-08-31 11:52:41.050952,SHIPPED,Pimpri-Chinchwad,Haryana
O00000400,C0113803,2025-02-24 22:11:24.221628,DELIVERED,Silchar,
O00098708,C0002219,2024-04-19 05:32:00.050952,SHIPPED,Rohtak,Maharashtra
O00073642,C0048227,2024-09-01 04:26:41.050952,DELIVERED,Coimbatore,Maharashtra
O00029359,C0083292,2024-02-15 07:36:46.050952,SHIPPED,Hubli–Dharwad,Chhattisgarh
O00049289,C0139154,2025-05-10 02:49:25.050952,SHIPPED,Raurkela Industrial Township,Arunachal Pradesh
O00024055,C0013720,2024-02-20 16:34:34.050952,SHIPPED,Dewas,Meghalaya
O00127260,C0043921,2025-09-28 04:40:55.050952,SHIPPED,Tezpur,Uttarakhand
O00016386,C0082741,2024-07-08 17:14:16.050952,SHIPPED,Ajmer,Rajasthan
O00097932,C0151676,2024-12-01 19:02:31.050952,DELIVERED,Rajpur Sonarpur,Tamil Nadu
O00060660,C0191310,2024-10-01 15:49:26.221628,PLACED,Gurgaon,Tripura
O00145565,C0120352,2025-11-15 11:07:36.050952,DELIVERED,Panihati,West Bengal
O00030500,C0057551,2025-02-17 02:45:35.050952,SHIPPED,Ozhukarai,Himachal Pradesh
O00013435,__ORPHAN__,2024-12-24 23:09:57.221628,RETURNED,Adoni,Meghalaya
O00042385,C0141575,2025-08-01 05:34:56.050952,DELIVERED,Naihati,Arunachal Pradesh
O00102230,C0072013,2024-04-12 12:51:22.221628,RETURNED,Burhanpur,Chhattisgarh
O00133347,C0163058,2025-06-22 17:02:56.050952,SHIPPED,Kakinada,Bihar
O00098935,C0028969,2025-01-03 05:09:54.050952,SHIPPED,Bidhannagar,Tamil Nadu
O00145596,C0134462,2025-06-19 19:52:24.050952,PLACED,Karimnagar,Kerala
O00051558,C0081565,2025-05-10 06:18:13.050952,DELIVERED,Ambarnath,Jharkhand
O00153186,C0153668,2023-12-07 05:10:46.050952,RETURNED,Narasaraopet,Assam
O00069667,C0001886,2024-12-31 18:51:56.050952,SHIPPED,Morena,Sikkim
O00020430,C0011885,2025-04-06 05:27:50.221628,DELIVERED,Kakinada,
O00054725,C0121593,2025-08-26 17:31:20.050952,SHIPPED,Jamnagar,West Bengal
O00152024,C0009687,2024-12-03 03:25:55.050952,PLACED,New Delhi,Goa
O00023614,C0046513,2026-02-25 17:43:39.435928,RETURNED,Kochi,Mizoram
O00009960,C0069828,2024-04-30 01:39:43.050952,SHIPPED,Muzaffarnagar,Kerala
O00047356,C0035188,2024-03-03 18:24:15.050952,SHIPPED,Vadodara,Himachal Pradesh
O00146199,C0023424,2024-02-12 05:24:21.050952,PLACED,Machilipatnam,Madhya Pradesh
O00100847,C0017129,2024-10-13 03:56:29.050952,RETURNED,Ghaziabad,Madhya Pradesh
O00091152,C0117523,2024-09-13 06:16:46.050952,PLACED,Panipat,Uttarakhand
O00030333,C0170632,2025-10-15 03:17:50.050952,DELIVERED,Surat,Gujarat
O00125076,C0007779,2023-12-09 04:08:51.050952,SHIPPED,Hazaribagh,Himachal Pradesh
O00027866,C0129371,2024-01-18 11:12:14.050952,DELIVERED,Gaya,West Bengal
O00160384,C0078155,2024-10-20 09:33:12.050952,PLACED,Narasaraopet,Meghalaya
O00016382,C0109680,2024-03-15 20:02:08.050952,DELIVERED,Indore,Bihar
O00093675,C0107951,2024-02-20 08:59:58.050952,RETURNED,Yamunanagar,Mizoram
O00154249,C0029140,2024-07-01 08:57:26.050952,SHIPPED,Bhusawal,Telangana
O00097116,C0195130,2025-04-26 05:33:37.050952,DELIVERED,Kalyan-Dombivli,Tamil Nadu
O00134756,C0040301,2025-03-08 08:56:06.050952,RETURNED,Haridwar,Karnataka
O00152682,C0032443,2025-06-08 22:20:28.050952,SHIPPED,Buxar,Uttarakhand
O00059654,C0015939,2025-05-13 13:17:26.050952,PLACED,Kollam,Meghalaya
O00071124,C0036767,2025-09-30 08:56:23.050952,DELIVERED,Kavali,Mizoram
O00059329,C0189692,2024-10-02 07:38:13.050952,PLACED,Ahmednagar,Jharkhand
O00078275,C0127701,2025-05-05 14:35:46.050952,SHIPPED,Gorakhpur,Goa
O00066700,C0125777,2024-02-13 23:25:14.050952,RETURNED,Khora ,Odisha
O00093001,C0096058,2023-12-08 18:29:29.050952,SHIPPED,Khora ,Gujarat
O00018990,C0112988,2026-01-13 17:43:38.973263,SHIPPED,Ahmedabad,Goa
O00106915,C0168524,2024-07-25 15:30:13.050952,PLACED,Gandhinagar,Punjab
O00043027,C0023799,2024-04-22 09:37:19.050952,PLACED,Burhanpur,Bihar
O00040614,C0050815,2025-04-26 14:03:44.050952,PLACED,Erode,Arunachal Pradesh
O00041414,C0180897,2024-01-30 01:47:36.050952,SHIPPED,Hajipur,Nagaland
O00160445,C0000501,2025-04-10 01:05:41.050952,SHIPPED,Maheshtala,Himachal Pradesh
O00142929,C0022495,2025-04-06 00:33:51.050952,SHIPPED,Guntakal,Arunachal Pradesh
O00034368,C0020573,2024-12-17 18:38:12.050952,PLACED,Bareilly,Tripura
O00018760,__ORPHAN__,2024-06-01 14:37:57.221628,RETURNED,Indore,Bihar
O00098275,C0126494,2025-07-13 08:14:46.050952,DELIVERED,Vijayanagaram,West Bengal
O00017295,C0170242,2024-05-20 08:13:30.050952,PLACED,Bhiwandi,Bihar
O00103208,C0017734,2024-03-13 14:43:53.050952,SHIPPED,Latur,Kerala
